Date;1 Week;2 Weeks;1 Month;2 Months;3 Months;6 Months;9 Months;12 Months;EONIA;Inflation;Real_GDP_growth
8-2-2013;0.09;0.1;0.09;0.09;0.12;0.12;0.14;0.17;0.068;2;0.850359238
11-2-2013;0.09;0.09;0.08;0.09;0.12;0.12;0.14;0.18;0.072;2;0.850359238
12-2-2013;0.09;0.09;0.09;0.09;0.12;0.12;0.14;0.18;0.073;2;0.850359238
13-2-2013;0.09;0.09;0.09;0.09;0.12;0.12;0.14;0.18;0.064;2;0.850359238
14-2-2013;0.09;0.09;0.09;0.09;0.12;0.12;0.14;0.18;0.066;2;0.850359238
15-2-2013;0.09;0.09;0.09;0.09;0.12;0.13;0.15;0.17;0.06;2;0.850359238
18-2-2013;0.09;0.09;0.09;0.09;0.12;0.15;0.16;0.18;0.058;2;0.850359238
19-2-2013;0.1;0.09;0.09;0.09;0.12;0.12;0.14;0.17;0.062;2;0.850359238
20-2-2013;0.08;0.08;0.09;0.09;0.11;0.12;0.14;0.17;0.069;2;0.850359238
21-2-2013;0.09;0.09;0.09;0.09;0.11;0.12;0.14;0.17;0.07;2;0.850359238
22-2-2013;0.09;0.09;0.09;0.09;0.11;0.12;0.15;0.17;0.071;2;0.850359238
25-2-2013;0.09;0.09;0.09;0.1;0.12;0.13;0.16;0.18;0.064;2;0.850359238
26-2-2013;0.09;0.09;0.09;0.09;0.12;0.12;0.14;0.17;0.065;2;0.850359238
27-2-2013;0.09;0.09;0.09;0.09;0.13;0.13;0.15;0.18;0.056;2;0.850359238
28-2-2013;0.09;0.09;0.09;0.1;0.13;0.13;0.14;0.18;0.066;2;0.850359238
1-3-2013;0.1;0.09;0.09;0.1;0.13;0.13;0.14;0.18;0.059;1.9;0.850359238
4-3-2013;0.11;0.1;0.09;0.1;0.13;0.13;0.14;0.18;0.06;1.9;0.850359238
5-3-2013;0.1;0.09;0.08;0.1;0.12;0.12;0.13;0.18;0.061;1.9;0.850359238
6-3-2013;0.09;0.09;0.09;0.1;0.12;0.12;0.13;0.18;0.07;1.9;0.850359238
7-3-2013;0.09;0.09;0.09;0.1;0.12;0.12;0.13;0.17;0.063;1.9;0.850359238
8-3-2013;0.09;0.09;0.09;0.1;0.12;0.12;0.13;0.17;0.06;1.9;0.850359238
11-3-2013;0.09;0.09;0.09;0.1;0.12;0.12;0.13;0.17;0.064;1.9;0.850359238
12-3-2013;0.09;0.09;0.09;0.1;0.12;0.12;0.13;0.17;0.068;1.9;0.850359238
13-3-2013;0.1;0.09;0.09;0.1;0.12;0.12;0.13;0.17;0.068;1.9;0.850359238
14-3-2013;0.09;0.09;0.09;0.1;0.12;0.13;0.13;0.17;0.068;1.9;0.850359238
15-3-2013;0.1;0.1;0.1;0.1;0.12;0.12;0.13;0.17;0.07;1.9;0.850359238
18-3-2013;0.1;0.1;0.1;0.1;0.13;0.12;0.13;0.17;0.069;1.9;0.850359238
19-3-2013;0.1;0.1;0.1;0.1;0.13;0.13;0.13;0.17;0.064;1.9;0.850359238
20-3-2013;0.11;0.1;0.1;0.11;0.13;0.13;0.14;0.18;0.065;1.9;0.850359238
21-3-2013;0.1;0.1;0.1;0.1;0.13;0.13;0.13;0.18;0.062;1.9;0.850359238
22-3-2013;0.1;0.1;0.1;0.12;0.14;0.14;0.15;0.18;0.061;1.9;0.850359238
25-3-2013;0.1;0.1;0.1;0.1;0.13;0.13;0.14;0.16;0.064;1.9;0.850359238
26-3-2013;0.11;0.1;0.1;0.11;0.13;0.13;0.14;0.16;0.064;1.9;0.850359238
27-3-2013;0.1;0.1;0.1;0.11;0.13;0.13;0.14;0.15;0.067;1.9;0.850359238
28-3-2013;0.1;0.1;0.1;0.11;0.13;0.14;0.14;0.15;0.112;1.9;0.850359238
2-4-2013;0.11;0.1;0.11;0.11;0.13;0.13;0.14;0.15;0.07;1.4;-1.938495175
3-4-2013;0.1;0.1;0.1;0.11;0.13;0.13;0.14;0.15;0.072;1.4;-1.938495175
4-4-2013;0.11;0.11;0.11;0.11;0.14;0.13;0.14;0.15;0.074;1.4;-1.938495175
5-4-2013;0.11;0.11;0.11;0.11;0.13;0.13;0.14;0.15;0.075;1.4;-1.938495175
8-4-2013;0.11;0.11;0.11;0.11;0.14;0.14;0.14;0.15;0.082;1.4;-1.938495175
9-4-2013;0.11;0.11;0.11;0.11;0.14;0.14;0.15;0.16;0.078;1.4;-1.938495175
10-4-2013;0.11;0.11;0.11;0.11;0.14;0.14;0.15;0.16;0.082;1.4;-1.938495175
11-4-2013;0.11;0.11;0.11;0.11;0.13;0.13;0.14;0.15;0.086;1.4;-1.938495175
12-4-2013;0.11;0.11;0.11;0.11;0.13;0.13;0.14;0.15;0.082;1.4;-1.938495175
15-4-2013;0.11;0.11;0.11;0.11;0.14;0.14;0.14;0.15;0.083;1.4;-1.938495175
16-4-2013;0.11;0.11;0.11;0.11;0.14;0.13;0.14;0.15;0.08;1.4;-1.938495175
17-4-2013;0.11;0.11;0.11;0.12;0.14;0.14;0.15;0.16;0.078;1.4;-1.938495175
18-4-2013;0.1;0.1;0.1;0.11;0.13;0.13;0.14;0.15;0.08;1.4;-1.938495175
19-4-2013;0.09;0.09;0.09;0.1;0.13;0.13;0.14;0.15;0.083;1.4;-1.938495175
22-4-2013;0.08;0.08;0.08;0.09;0.13;0.13;0.14;0.15;0.082;1.4;-1.938495175
23-4-2013;0.07;0.07;0.07;0.08;0.13;0.13;0.14;0.15;0.079;1.4;-1.938495175
24-4-2013;0.07;0.07;0.07;0.08;0.13;0.14;0.15;0.16;0.083;1.4;-1.938495175
25-4-2013;0.07;0.07;0.07;0.08;0.13;0.14;0.15;0.16;0.083;1.4;-1.938495175
26-4-2013;0.07;0.07;0.07;0.08;0.13;0.14;0.15;0.16;0.082;1.4;-1.938495175
29-4-2013;0.07;0.07;0.07;0.08;0.13;0.14;0.14;0.15;0.085;1.4;-1.938495175
30-4-2013;0.07;0.07;0.07;0.08;0.13;0.14;0.14;0.15;0.102;1.4;-1.938495175
2-5-2013;0.07;0.07;0.07;0.08;0.13;0.14;0.14;0.16;0.078;1.6;-1.938495175
3-5-2013;0.07;0.07;0.07;0.08;0.11;0.12;0.12;0.14;0.077;1.6;-1.938495175
6-5-2013;0.07;0.07;0.08;0.08;0.11;0.12;0.12;0.14;0.083;1.6;-1.938495175
7-5-2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;0.075;1.6;-1.938495175
8-5-2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;0.064;1.6;-1.938495175
9-5-2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;0.072;1.6;-1.938495175
10-5-2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;0.074;1.6;-1.938495175
13-5-2013;0.07;0.07;0.07;0.07;0.12;0.12;0.14;0.15;0.086;1.6;-1.938495175
14-5-2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;0.081;1.6;-1.938495175
15-5-2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;0.078;1.6;-1.938495175
16-5-2013;0.07;0.07;0.07;0.07;0.12;0.13;0.14;0.15;0.082;1.6;-1.938495175
17-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.15;0.16;0.066;1.6;-1.938495175
20-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.16;0.069;1.6;-1.938495175
21-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.16;0.076;1.6;-1.938495175
22-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.16;0.083;1.6;-1.938495175
23-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;0.078;1.6;-1.938495175
24-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;0.081;1.6;-1.938495175
27-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;0.082;1.6;-1.938495175
28-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;0.084;1.6;-1.938495175
29-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;0.076;1.6;-1.938495175
30-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;0.073;1.6;-1.938495175
31-5-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;0.114;1.6;-1.938495175
3-6-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;0.078;1.7;-1.938495175
4-6-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.16;0.078;1.7;-1.938495175
5-6-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.16;0.081;1.7;-1.938495175
6-6-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;0.083;1.7;-1.938495175
7-6-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.15;0.078;1.7;-1.938495175
10-6-2013;0.07;0.07;0.07;0.07;0.12;0.14;0.14;0.14;0.082;1.7;-1.938495175
11-6-2013;0.07;0.07;0.08;0.08;0.12;0.13;0.14;0.14;0.075;1.7;-1.938495175
12-6-2013;0.07;0.07;0.08;0.08;0.12;0.14;0.14;0.15;0.077;1.7;-1.938495175
13-6-2013;0.07;0.07;0.07;0.07;0.11;0.13;0.13;0.14;0.074;1.7;-1.938495175
14-6-2013;0.07;0.07;0.08;0.08;0.13;0.13;0.14;0.14;0.075;1.7;-1.938495175
17-6-2013;0.07;0.07;0.07;0.08;0.13;0.13;0.14;0.14;0.08;1.7;-1.938495175
18-6-2013;0.07;0.07;0.07;0.08;0.13;0.13;0.14;0.14;0.073;1.7;-1.938495175
19-6-2013;0.07;0.08;0.07;0.08;0.12;0.12;0.13;0.13;0.082;1.7;-1.938495175
20-6-2013;0.1;0.08;0.07;0.08;0.12;0.12;0.13;0.13;0.082;1.7;-1.938495175
21-6-2013;0.1;0.08;0.07;0.08;0.12;0.13;0.13;0.13;0.084;1.7;-1.938495175
24-6-2013;0.11;0.08;0.08;0.1;0.12;0.13;0.13;0.13;0.084;1.7;-1.938495175
25-6-2013;0.12;0.09;0.09;0.1;0.13;0.13;0.14;0.15;0.079;1.7;-1.938495175
26-6-2013;0.09;0.09;0.07;0.09;0.11;0.11;0.12;0.13;0.084;1.7;-1.938495175
27-6-2013;0.07;0.08;0.08;0.07;0.11;0.11;0.12;0.13;0.086;1.7;-1.938495175
28-6-2013;0.06;0.07;0.07;0.08;0.11;0.11;0.12;0.14;0.208;1.7;-1.938495175
1-7-2013;0.07;0.07;0.07;0.08;0.11;0.11;0.12;0.14;0.085;1.7;1.278134361
2-7-2013;0.07;0.08;0.07;0.08;0.11;0.11;0.12;0.14;0.082;1.7;1.278134361
3-7-2013;0.07;0.07;0.07;0.08;0.11;0.11;0.12;0.14;0.082;1.7;1.278134361
4-7-2013;0.08;0.08;0.07;0.08;0.11;0.11;0.12;0.14;0.087;1.7;1.278134361
5-7-2013;0.07;0.07;0.06;0.07;0.11;0.11;0.12;0.14;0.087;1.7;1.278134361
8-7-2013;0.07;0.07;0.06;0.07;0.11;0.11;0.12;0.14;0.084;1.7;1.278134361
9-7-2013;0.07;0.07;0.07;0.08;0.1;0.11;0.11;0.13;0.083;1.7;1.278134361
10-7-2013;0.06;0.06;0.06;0.07;0.1;0.11;0.11;0.13;0.088;1.7;1.278134361
11-7-2013;0.06;0.06;0.06;0.07;0.1;0.11;0.11;0.13;0.09;1.7;1.278134361
12-7-2013;0.06;0.06;0.06;0.07;0.1;0.11;0.11;0.13;0.087;1.7;1.278134361
15-7-2013;0.06;0.06;0.06;0.08;0.1;0.11;0.12;0.13;0.086;1.7;1.278134361
16-7-2013;0.06;0.06;0.06;0.08;0.1;0.11;0.12;0.13;0.083;1.7;1.278134361
17-7-2013;0.06;0.07;0.06;0.08;0.1;0.11;0.12;0.13;0.09;1.7;1.278134361
18-7-2013;0.06;0.07;0.06;0.08;0.1;0.11;0.12;0.13;0.091;1.7;1.278134361
19-7-2013;0.06;0.07;0.06;0.08;0.1;0.11;0.12;0.13;0.098;1.7;1.278134361
22-7-2013;0.06;0.07;0.06;0.08;0.1;0.11;0.12;0.13;0.101;1.7;1.278134361
23-7-2013;0.07;0.07;0.07;0.09;0.1;0.11;0.12;0.13;0.105;1.7;1.278134361
24-7-2013;0.07;0.07;0.07;0.09;0.1;0.1;0.11;0.12;0.104;1.7;1.278134361
25-7-2013;0.07;0.07;0.07;0.09;0.1;0.1;0.11;0.12;0.098;1.7;1.278134361
26-7-2013;0.06;0.06;0.06;0.08;0.11;0.11;0.12;0.12;0.097;1.7;1.278134361
29-7-2013;0.06;0.07;0.07;0.09;0.11;0.11;0.12;0.12;0.092;1.7;1.278134361
30-7-2013;0.06;0.07;0.07;0.09;0.11;0.11;0.11;0.12;0.099;1.7;1.278134361
31-7-2013;0.05;0.06;0.06;0.08;0.11;0.11;0.11;0.12;0.143;1.7;1.278134361
1-8-2013;0.05;0.06;0.06;0.08;0.11;0.11;0.11;0.12;0.093;1.5;1.278134361
2-8-2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;0.084;1.5;1.278134361
5-8-2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;0.083;1.5;1.278134361
6-8-2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;0.078;1.5;1.278134361
7-8-2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;0.099;1.5;1.278134361
8-8-2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;0.084;1.5;1.278134361
9-8-2013;0.05;0.06;0.06;0.08;0.11;0.1;0.1;0.1;0.082;1.5;1.278134361
12-8-2013;0.05;0.05;0.05;0.08;0.11;0.1;0.1;0.1;0.079;1.5;1.278134361
13-8-2013;0.05;0.05;0.05;0.08;0.11;0.1;0.1;0.1;0.077;1.5;1.278134361
14-8-2013;0.06;0.06;0.05;0.07;0.11;0.09;0.1;0.1;0.08;1.5;1.278134361
15-8-2013;0.06;0.05;0.05;0.07;0.11;0.09;0.1;0.1;0.077;1.5;1.278134361
16-8-2013;0.06;0.05;0.05;0.08;0.11;0.09;0.1;0.09;0.078;1.5;1.278134361
19-8-2013;0.06;0.05;0.05;0.08;0.11;0.1;0.1;0.09;0.079;1.5;1.278134361
20-8-2013;0.06;0.05;0.05;0.08;0.11;0.1;0.1;0.09;0.078;1.5;1.278134361
21-8-2013;0.06;0.05;0.05;0.07;0.11;0.1;0.1;0.1;0.078;1.5;1.278134361
22-8-2013;0.05;0.05;0.05;0.06;0.11;0.08;0.1;0.1;0.079;1.5;1.278134361
23-8-2013;0.05;0.05;0.05;0.06;0.11;0.09;0.1;0.09;0.077;1.5;1.278134361
26-8-2013;0.05;0.05;0.05;0.06;0.11;0.08;0.1;0.09;0.078;1.5;1.278134361
27-8-2013;0.06;0.06;0.06;0.07;0.11;0.09;0.1;0.1;0.08;1.5;1.278134361
28-8-2013;0.06;0.06;0.06;0.07;0.11;0.09;0.1;0.1;0.078;1.5;1.278134361
29-8-2013;0.06;0.05;0.05;0.06;0.09;0.1;0.1;0.1;0.076;1.5;1.278134361
30-8-2013;0.06;0.05;0.05;0.06;0.09;0.1;0.1;0.1;0.107;1.5;1.278134361
2-9-2013;0.06;0.05;0.05;0.06;0.09;0.09;0.08;0.09;0.079;1.3;1.278134361
3-9-2013;0.06;0.05;0.05;0.06;0.09;0.09;0.09;0.09;0.08;1.3;1.278134361
4-9-2013;0.06;0.05;0.05;0.06;0.09;0.1;0.09;0.09;0.073;1.3;1.278134361
5-9-2013;0.05;0.05;0.05;0.06;0.09;0.1;0.09;0.09;0.069;1.3;1.278134361
6-9-2013;0.05;0.05;0.05;0.06;0.09;0.1;0.09;0.09;0.075;1.3;1.278134361
9-9-2013;0.06;0.05;0.05;0.06;0.09;0.1;0.09;0.09;0.068;1.3;1.278134361
10-9-2013;0.06;0.05;0.05;0.06;0.09;0.1;0.09;0.09;0.071;1.3;1.278134361
11-9-2013;0.06;0.05;0.05;0.06;0.09;0.11;0.09;0.09;0.073;1.3;1.278134361
12-9-2013;0.06;0.06;0.06;0.06;0.09;0.11;0.1;0.09;0.068;1.3;1.278134361
13-9-2013;0.07;0.06;0.06;0.06;0.09;0.11;0.1;0.09;0.072;1.3;1.278134361
16-9-2013;0.07;0.06;0.06;0.06;0.09;0.11;0.1;0.09;0.073;1.3;1.278134361
17-9-2013;0.07;0.06;0.06;0.06;0.08;0.11;0.1;0.09;0.075;1.3;1.278134361
18-9-2013;0.07;0.06;0.06;0.06;0.08;0.11;0.1;0.09;0.078;1.3;1.278134361
19-9-2013;0.06;0.06;0.06;0.06;0.08;0.11;0.1;0.09;0.075;1.3;1.278134361
20-9-2013;0.06;0.06;0.06;0.06;0.08;0.12;0.1;0.09;0.078;1.3;1.278134361
23-9-2013;0.06;0.06;0.06;0.06;0.09;0.13;0.11;0.1;0.08;1.3;1.278134361
24-9-2013;0.06;0.06;0.06;0.06;0.09;0.12;0.11;0.1;0.077;1.3;1.278134361
25-9-2013;0.06;0.06;0.06;0.06;0.08;0.11;0.1;0.09;0.077;1.3;1.278134361
26-9-2013;0.06;0.06;0.06;0.06;0.08;0.11;0.1;0.09;0.082;1.3;1.278134361
27-9-2013;0.06;0.06;0.06;0.07;0.08;0.1;0.09;0.09;0.085;1.3;1.278134361
30-9-2013;0.06;0.06;0.06;0.08;0.08;0.09;0.09;0.09;0.179;1.3;1.278134361
1-10-2013;0.06;0.06;0.06;0.08;0.07;0.09;0.09;0.09;0.08;0.9;-0.009634895
2-10-2013;0.06;0.06;0.06;0.08;0.07;0.09;0.09;0.09;0.079;0.9;-0.009634895
3-10-2013;0.06;0.06;0.06;0.08;0.08;0.11;0.09;0.09;0.079;0.9;-0.009634895
4-10-2013;0.06;0.06;0.06;0.08;0.08;0.1;0.09;0.09;0.084;0.9;-0.009634895
7-10-2013;0.06;0.06;0.06;0.08;0.08;0.1;0.09;0.09;0.082;0.9;-0.009634895
8-10-2013;0.06;0.06;0.06;0.08;0.08;0.1;0.09;0.09;0.084;0.9;-0.009634895
9-10-2013;0.06;0.06;0.06;0.08;0.08;0.1;0.09;0.09;0.081;0.9;-0.009634895
10-10-2013;0.06;0.07;0.08;0.09;0.08;0.1;0.09;0.09;0.08;0.9;-0.009634895
11-10-2013;0.06;0.07;0.08;0.09;0.08;0.1;0.09;0.09;0.085;0.9;-0.009634895
14-10-2013;0.06;0.07;0.08;0.09;0.08;0.1;0.09;0.09;0.078;0.9;-0.009634895
15-10-2013;0.06;0.07;0.08;0.09;0.08;0.1;0.09;0.09;0.078;0.9;-0.009634895
16-10-2013;0.06;0.06;0.06;0.07;0.08;0.1;0.09;0.09;0.082;0.9;-0.009634895
17-10-2013;0.06;0.06;0.06;0.07;0.08;0.1;0.09;0.09;0.088;0.9;-0.009634895
18-10-2013;0.06;0.06;0.06;0.07;0.08;0.09;0.09;0.09;0.093;0.9;-0.009634895
21-10-2013;0.06;0.06;0.06;0.07;0.08;0.09;0.08;0.09;0.091;0.9;-0.009634895
22-10-2013;0.06;0.06;0.06;0.07;0.08;0.08;0.08;0.09;0.093;0.9;-0.009634895
23-10-2013;0.06;0.06;0.06;0.07;0.08;0.08;0.09;0.1;0.094;0.9;-0.009634895
24-10-2013;0.06;0.06;0.06;0.07;0.08;0.08;0.09;0.1;0.096;0.9;-0.009634895
25-10-2013;0.06;0.06;0.07;0.08;0.08;0.08;0.08;0.09;0.096;0.9;-0.009634895
28-10-2013;0.06;0.06;0.07;0.08;0.08;0.08;0.08;0.09;0.095;0.9;-0.009634895
29-10-2013;0.06;0.06;0.06;0.06;0.09;0.09;0.09;0.1;0.098;0.9;-0.009634895
30-10-2013;0.06;0.06;0.06;0.06;0.09;0.09;0.09;0.1;0.103;0.9;-0.009634895
31-10-2013;0.06;0.06;0.06;0.06;0.09;0.09;0.09;0.09;0.228;0.9;-0.009634895
1-11-2013;0.06;0.06;0.06;0.08;0.09;0.12;0.14;0.16;0.092;1;-0.009634895
4-11-2013;0.06;0.06;0.06;0.08;0.09;0.12;0.13;0.15;0.092;1;-0.009634895
5-11-2013;0.06;0.06;0.06;0.08;0.09;0.11;0.12;0.14;0.089;1;-0.009634895
6-11-2013;0.06;0.06;0.06;0.08;0.09;0.11;0.12;0.14;0.086;1;-0.009634895
7-11-2013;0.06;0.06;0.06;0.08;0.09;0.1;0.12;0.15;0.078;1;-0.009634895
8-11-2013;0.05;0.05;0.06;0.07;0.07;0.09;0.14;0.2;0.077;1;-0.009634895
11-11-2013;0.05;0.05;0.06;0.07;0.07;0.08;0.13;0.17;0.076;1;-0.009634895
12-11-2013;0.05;0.05;0.06;0.07;0.07;0.08;0.13;0.18;0.074;1;-0.009634895
13-11-2013;0.05;0.05;0.06;0.06;0.06;0.09;0.13;0.17;0.07;1;-0.009634895
14-11-2013;0.05;0.05;0.06;0.07;0.07;0.09;0.13;0.16;0.076;1;-0.009634895
15-11-2013;0.06;0.06;0.06;0.06;0.07;0.09;0.13;0.16;0.079;1;-0.009634895
18-11-2013;0.06;0.06;0.06;0.06;0.07;0.09;0.13;0.16;0.084;1;-0.009634895
19-11-2013;0.06;0.06;0.07;0.07;0.07;0.09;0.12;0.15;0.086;1;-0.009634895
20-11-2013;0.06;0.06;0.08;0.07;0.07;0.09;0.12;0.15;0.091;1;-0.009634895
21-11-2013;0.07;0.06;0.08;0.06;0.07;0.09;0.12;0.17;0.108;1;-0.009634895
22-11-2013;0.1;0.07;0.11;0.08;0.07;0.08;0.11;0.16;0.117;1;-0.009634895
25-11-2013;0.1;0.09;0.11;0.09;0.06;0.08;0.1;0.16;0.132;1;-0.009634895
26-11-2013;0.11;0.09;0.11;0.09;0.06;0.08;0.11;0.17;0.131;1;-0.009634895
27-11-2013;0.1;0.08;0.1;0.08;0.07;0.07;0.11;0.15;0.123;1;-0.009634895
28-11-2013;0.06;0.06;0.1;0.07;0.07;0.07;0.1;0.15;0.127;1;-0.009634895
29-11-2013;0.05;0.05;0.11;0.06;0.07;0.08;0.1;0.14;0.277;1;-0.009634895
2-12-2013;0.05;0.05;0.12;0.06;0.06;0.08;0.09;0.12;0.112;1;-0.009634895
3-12-2013;0.05;0.05;0.11;0.06;0.05;0.08;0.09;0.12;0.117;1;-0.009634895
4-12-2013;0.05;0.05;0.13;0.08;0.06;0.07;0.09;0.12;0.126;1;-0.009634895
5-12-2013;0.06;0.06;0.13;0.06;0.06;0.07;0.09;0.13;0.127;1;-0.009634895
6-12-2013;0.08;0.08;0.15;0.09;0.07;0.08;0.11;0.14;0.127;1;-0.009634895
9-12-2013;0.07;0.09;0.15;0.08;0.07;0.1;0.13;0.16;0.125;1;-0.009634895
10-12-2013;0.06;0.08;0.14;0.08;0.08;0.1;0.12;0.15;0.131;1;-0.009634895
11-12-2013;0.07;0.08;0.12;0.07;0.08;0.11;0.13;0.13;0.144;1;-0.009634895
12-12-2013;0.09;0.09;0.1;0.07;0.07;0.12;0.13;0.15;0.139;1;-0.009634895
13-12-2013;0.09;0.1;0.1;0.08;0.08;0.13;0.14;0.16;0.15;1;-0.009634895
16-12-2013;0.09;0.14;0.1;0.08;0.1;0.14;0.14;0.15;0.183;1;-0.009634895
17-12-2013;0.1;0.12;0.11;0.09;0.1;0.14;0.13;0.14;0.206;1;-0.009634895
18-12-2013;0.11;0.13;0.11;0.09;0.08;0.11;0.13;0.15;0.176;1;-0.009634895
19-12-2013;0.1;0.09;0.1;0.09;0.08;0.11;0.14;0.16;0.159;1;-0.009634895
20-12-2013;0.09;0.08;0.1;0.09;0.07;0.1;0.14;0.16;0.161;1;-0.009634895
23-12-2013;0.14;0.09;0.1;0.09;0.07;0.1;0.12;0.14;0.158;1;-0.009634895
24-12-2013;0.13;0.1;0.08;0.09;0.07;0.1;0.13;0.14;0.171;1;-0.009634895
27-12-2013;0.13;0.1;0.07;0.07;0.06;0.09;0.12;0.14;0.192;1;-0.009634895
30-12-2013;0.11;0.1;0.07;0.08;0.07;0.09;0.13;0.14;0.223;1;-0.009634895
31-12-2013;0.08;0.09;0.06;0.07;0.07;0.09;0.12;0.14;0.446;1;-0.009634895
2-1-2014;0.06;0.07;0.07;0.07;0.07;0.09;0.12;0.14;0.152;0.9;0.937766779
3-1-2014;0.08;0.07;0.06;0.06;0.06;0.08;0.12;0.14;0.111;0.9;0.937766779
6-1-2014;0.08;0.07;0.07;0.06;0.06;0.09;0.11;0.13;0.096;0.9;0.937766779
7-1-2014;0.08;0.07;0.07;0.06;0.06;0.09;0.11;0.13;0.099;0.9;0.937766779
8-1-2014;0.09;0.07;0.07;0.07;0.06;0.09;0.11;0.14;0.137;0.9;0.937766779
9-1-2014;0.08;0.07;0.08;0.07;0.06;0.11;0.12;0.15;0.156;0.9;0.937766779
10-1-2014;0.07;0.07;0.09;0.08;0.07;0.11;0.12;0.14;0.154;0.9;0.937766779
13-1-2014;0.07;0.07;0.08;0.07;0.06;0.1;0.12;0.14;0.153;0.9;0.937766779
14-1-2014;0.07;0.07;0.08;0.08;0.07;0.11;0.12;0.14;0.147;0.9;0.937766779
15-1-2014;0.11;0.1;0.11;0.1;0.08;0.12;0.12;0.15;0.21;0.9;0.937766779
16-1-2014;0.1;0.1;0.1;0.09;0.08;0.11;0.12;0.14;0.3;0.9;0.937766779
17-1-2014;0.11;0.1;0.1;0.08;0.07;0.1;0.13;0.15;0.343;0.9;0.937766779
20-1-2014;0.07;0.08;0.09;0.07;0.07;0.1;0.13;0.15;0.359;0.9;0.937766779
21-1-2014;0.08;0.09;0.1;0.08;0.07;0.08;0.11;0.13;0.351;0.9;0.937766779
22-1-2014;0.07;0.08;0.09;0.07;0.07;0.08;0.11;0.13;0.238;0.9;0.937766779
23-1-2014;0.1;0.09;0.09;0.08;0.07;0.07;0.09;0.11;0.21;0.9;0.937766779
24-1-2014;0.07;0.07;0.09;0.07;0.07;0.08;0.1;0.11;0.191;0.9;0.937766779
27-1-2014;0.05;0.06;0.09;0.08;0.07;0.08;0.09;0.11;0.188;0.9;0.937766779
28-1-2014;0.07;0.06;0.1;0.07;0.06;0.08;0.08;0.1;0.179;0.9;0.937766779
29-1-2014;0.05;0.06;0.08;0.07;0.07;0.08;0.09;0.1;0.157;0.9;0.937766779
30-1-2014;0.08;0.07;0.07;0.07;0.06;0.07;0.08;0.1;0.155;0.9;0.937766779
31-1-2014;0.07;0.06;0.08;0.07;0.07;0.08;0.09;0.11;0.228;0.9;0.937766779
3-2-2014;0.06;0.08;0.07;0.07;0.09;0.09;0.09;0.12;0.14;0.8;0.937766779
4-2-2014;0.05;0.06;0.07;0.06;0.08;0.09;0.08;0.11;0.133;0.8;0.937766779
5-2-2014;0.05;0.06;0.07;0.06;0.08;0.09;0.08;0.11;0.145;0.8;0.937766779
6-2-2014;0.06;0.06;0.06;0.06;0.08;0.09;0.08;0.11;0.132;0.8;0.937766779
7-2-2014;0.06;0.06;0.07;0.07;0.07;0.09;0.08;0.11;0.131;0.8;0.937766779
10-2-2014;0.07;0.07;0.09;0.07;0.06;0.08;0.08;0.11;0.127;0.8;0.937766779
11-2-2014;0.07;0.07;0.08;0.07;0.06;0.08;0.08;0.11;0.122;0.8;0.937766779
12-2-2014;0.06;0.07;0.08;0.07;0.08;0.1;0.1;0.1;0.17;0.8;0.937766779
13-2-2014;0.08;0.08;0.08;0.07;0.09;0.11;0.1;0.11;0.159;0.8;0.937766779
14-2-2014;0.06;0.07;0.08;0.06;0.09;0.11;0.1;0.1;0.144;0.8;0.937766779
17-2-2014;0.07;0.07;0.08;0.06;0.09;0.17;0.14;0.15;0.15;0.8;0.937766779
18-2-2014;0.07;0.07;0.08;0.06;0.1;0.17;0.14;0.15;0.153;0.8;0.937766779
